"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"662","ENSG00000141622","Male_Stomach",12.537252,"Male_Placenta",1.394788,8.98864343541814,"RNF165","chr18","protein_coding","ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]"
"663","ENSG00000141668","Male_Stomach",2.34278285,"Male_Placenta",0.02365243,99.0504083512772,"CBLN2","chr18","protein_coding","cerebellin 2 precursor [Source:HGNC Symbol;Acc:HGNC:1544]"
"664","ENSG00000099617","Male_Stomach",1.08989791,"Male_Placenta",0.03529142,30.8828012587762,"EFNA2","chr19","protein_coding","ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222]"
"665","ENSG00000130005","Male_Stomach",20.359905,"Male_Placenta",1.508167,13.4997682617376,"GAMT","chr19","protein_coding","guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]"
"666","ENSG00000276043","Male_Stomach",14.563438,"Male_Placenta",3.762335,3.87085094761631,"UHRF1","chr19","protein_coding","ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]"
"667","ENSG00000125652","Male_Stomach",36.614435,"Male_Placenta",7.247641,5.05191068376593,"ALKBH7","chr19","protein_coding","alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]"
"668","ENSG00000178531","Male_Stomach",3.62305157,"Male_Placenta",0.09182355,39.456670647127,"CTXN1","chr19","protein_coding","cortexin 1 [Source:HGNC Symbol;Acc:HGNC:31108]"
"669","ENSG00000141858","Male_Stomach",20.849843,"Male_Placenta",4.289486,4.86068563925841,"SAMD1","chr19","protein_coding","sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]"
"670","ENSG00000105011","Male_Stomach",10.759665,"Male_Placenta",2.888111,3.72550258629256,"ASF1B","chr19","protein_coding","anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]"
"671","ENSG00000072071","Male_Stomach",73.23081,"Male_Placenta",13.85205,5.28664060554214,"ADGRL1","chr19","protein_coding","adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]"
"672","ENSG00000223802","Male_Stomach",1.0965542,"Male_Placenta",0.1049401,10.4493344298319,"CERS1","chr19","protein_coding","ceramide synthase 1 [Source:HGNC Symbol;Acc:HGNC:14253]"
"673","ENSG00000004776","Male_Stomach",18.1749184,"Male_Placenta",0.6529189,27.8364103106833,"HSPB6","chr19","protein_coding","heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]"
"674","ENSG00000105270","Male_Stomach",17.229529,"Male_Placenta",2.396092,7.19067923936143,"CLIP3","chr19","protein_coding","CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]"
"675","ENSG00000011332","Male_Stomach",1.73890644,"Male_Placenta",0.09608725,18.0971610697569,"DPF1","chr19","protein_coding","double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]"
"676","ENSG00000167641","Male_Stomach",17.801363,"Male_Placenta",4.501129,3.9548662124547,"PPP1R14A","chr19","protein_coding","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]"
"677","ENSG00000105245","Male_Stomach",20.609413,"Male_Placenta",6.557951,3.14266041329068,"NUMBL","chr19","protein_coding","NUMB like endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8061]"
"678","ENSG00000079462","Male_Stomach",21.378293,"Male_Placenta",1.218511,17.5446040290157,"PAFAH1B3","chr19","protein_coding","platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]"
"679","ENSG00000234465","Male_Stomach",5.7545053,"Male_Placenta",0.5951193,9.66949870387332,"PINLYP","chr19","protein_coding","phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206]"
"680","ENSG00000105767","Male_Stomach",13.6865862,"Male_Placenta",0.2758244,49.6206506748496,"CADM4","chr19","protein_coding","cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]"
"681","ENSG00000104879","Male_Stomach",100.4633,"Male_Placenta",0.04804997,2090.80879759134,"CKM","chr19","protein_coding","creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]"
"682","ENSG00000169515","Male_Stomach",53.723306,"Male_Placenta",8.458463,6.35142649438793,"CCDC8","chr19","protein_coding","coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]"
"683","ENSG00000277531","Male_Stomach",1.05759291,"Male_Placenta",0.03639765,29.0566261832838,"PNMA8C","chr19","protein_coding","PNMA family member 8C [Source:HGNC Symbol;Acc:HGNC:53427]"
"684","ENSG00000182013","Male_Stomach",15.076568,"Male_Placenta",2.129111,7.08115640753347,"PNMA8A","chr19","protein_coding","PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]"
"685","ENSG00000178980","Male_Stomach",122.2991,"Male_Placenta",36.2782,3.37114575695597,"SELENOW","chr19","protein_coding","selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]"
"686","ENSG00000074219","Male_Stomach",48.24772,"Male_Placenta",12.8558,3.75299242365314,"TEAD2","chr19","protein_coding","TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715]"
"687","ENSG00000161681","Male_Stomach",6.0425262,"Male_Placenta",0.3807947,15.8681993210515,"SHANK1","chr19","protein_coding","SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]"
"688","ENSG00000170889","Male_Stomach",414.09573,"Male_Placenta",79.22321,5.22694965275959,"RPS9","chr19","protein_coding","ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]"
"689","ENSG00000160469","Male_Stomach",10.970726,"Male_Placenta",1.032056,10.6299716294465,"BRSK1","chr19","protein_coding","BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994]"
"690","ENSG00000063241","Male_Stomach",31.153594,"Male_Placenta",3.115675,9.99898705737922,"ISOC2","chr19","protein_coding","isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]"
"691","ENSG00000218891","Male_Stomach",11.5960753,"Male_Placenta",0.7018668,16.5217606816564,"ZNF579","chr19","protein_coding","zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]"
"692","ENSG00000171425","Male_Stomach",15.694794,"Male_Placenta",3.916345,4.0075105742727,"ZNF581","chr19","protein_coding","zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]"
"693","ENSG00000177732","Male_Stomach",21.655933,"Male_Placenta",1.867196,11.5981037877116,"SOX12","chr20","protein_coding","SRY-box transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11198]"
"694","ENSG00000101236","Male_Stomach",27.090328,"Male_Placenta",8.653662,3.13050451935839,"RNF24","chr20","protein_coding","ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]"
"695","ENSG00000088320","Male_Stomach",4.947198,"Male_Placenta",1.220605,4.05307040361132,"REM1","chr20","protein_coding","RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922]"
"696","ENSG00000149599","Male_Stomach",3.8523731,"Male_Placenta",0.3704564,10.3989918921633,"DUSP15","chr20","protein_coding","dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]"
"697","ENSG00000118707","Male_Stomach",33.08799,"Male_Placenta",10.54003,3.13926905331389,"TGIF2","chr20","protein_coding","TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]"
"698","ENSG00000101057","Male_Stomach",12.304754,"Male_Placenta",3.456824,3.55955466636427,"MYBL2","chr20","protein_coding","MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]"
"699","ENSG00000124225","Male_Stomach",33.118785,"Male_Placenta",5.040888,6.57002992329923,"PMEPA1","chr20","protein_coding","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]"
"700","ENSG00000198768","Male_Stomach",4.3519381,"Male_Placenta",0.2632497,16.5315975668728,"APCDD1L","chr20","protein_coding","APC down-regulated 1 like [Source:HGNC Symbol;Acc:HGNC:26892]"
"701","ENSG00000087495","Male_Stomach",3.8560607,"Male_Placenta",0.3650039,10.5644369827281,"PHACTR3","chr20","protein_coding","phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]"
"702","ENSG00000160233","Male_Stomach",12.56441,"Male_Placenta",1.54928,8.10983811835175,"LRRC3","chr21","protein_coding","leucine rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:14965]"
"703","ENSG00000040608","Male_Stomach",5.2248559,"Male_Placenta",0.8041567,6.49731066096944,"RTN4R","chr22","protein_coding","reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]"
"704","ENSG00000100027","Male_Stomach",10.172041,"Male_Placenta",2.540983,4.00319128463276,"YPEL1","chr22","protein_coding","yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]"
"705","ENSG00000169184","Male_Stomach",31.466729,"Male_Placenta",3.809432,8.26021543369195,"MN1","chr22","protein_coding","MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]"
"706","ENSG00000184117","Male_Stomach",27.82245,"Male_Placenta",8.396605,3.31353564922966,"NIPSNAP1","chr22","protein_coding","nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]"
"707","ENSG00000184792","Male_Stomach",13.174438,"Male_Placenta",3.485597,3.77967906215205,"OSBP2","chr22","protein_coding","oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]"
"708","ENSG00000100348","Male_Stomach",49.30337,"Male_Placenta",16.33729,3.0178426164927,"TXN2","chr22","protein_coding","thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]"
"709","ENSG00000166897","Male_Stomach",2.19483816,"Male_Placenta",0.03829198,57.3184818335328,"ELFN2","chr22","protein_coding","extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]"
"710","ENSG00000184949","Male_Stomach",4.6823584,"Male_Placenta",0.9415627,4.97296505054841,"FAM227A","chr22","protein_coding","family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197]"
"711","ENSG00000130540","Male_Stomach",2.79526305,"Male_Placenta",0.05252889,53.2138229077371,"SULT4A1","chr22","protein_coding","sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]"
"712","ENSG00000056487","Male_Stomach",1.25584567,"Male_Placenta",0.05836899,21.5156313309516,"PHF21B","chr22","protein_coding","PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161]"
"713","ENSG00000068438","Male_Stomach",22.559386,"Male_Placenta",6.857892,3.2895510748784,"FTSJ1","chrX","protein_coding","FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254]"
"714","ENSG00000102007","Male_Stomach",37.02745,"Male_Placenta",5.95614,6.21668563868546,"PLP2","chrX","protein_coding","proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]"
"715","ENSG00000102302","Male_Stomach",17.123713,"Male_Placenta",4.735213,3.61624978644044,"FGD1","chrX","protein_coding","FYVE, RhoGEF and PH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3663]"
"716","ENSG00000158813","Male_Stomach",16.454232,"Male_Placenta",4.770438,3.44920780859116,"EDA","chrX","protein_coding","ectodysplasin A [Source:HGNC Symbol;Acc:HGNC:3157]"
"717","ENSG00000242732","Male_Stomach",13.442957,"Male_Placenta",4.387365,3.06401610078031,"RTL5","chrX","protein_coding","retrotransposon Gag like 5 [Source:HGNC Symbol;Acc:HGNC:29430]"
"718","ENSG00000102271","Male_Stomach",11.5442425,"Male_Placenta",0.2549609,45.2784819162468,"KLHL4","chrX","protein_coding","kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]"
"719","ENSG00000186310","Male_Stomach",10.1944553,"Male_Placenta",0.4352785,23.420534898921,"NAP1L3","chrX","protein_coding","nucleosome assembly protein 1 like 3 [Source:HGNC Symbol;Acc:HGNC:7639]"
"720","ENSG00000123570","Male_Stomach",14.8943104,"Male_Placenta",0.6186449,24.0757022324115,"RAB9B","chrX","protein_coding","RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]"
"721","ENSG00000166707","Male_Stomach",1.8427113,"Male_Placenta",0.2714805,6.78763778613934,"ZCCHC18","chrX","protein_coding","zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]"
"722","ENSG00000198088","Male_Stomach",1.33623,"Male_Placenta",0.429451,3.11148419726581,"NUP62CL","chrX","protein_coding","nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]"
"723","ENSG00000003096","Male_Stomach",42.3431353,"Male_Placenta",0.5110863,82.8492865099299,"KLHL13","chrX","protein_coding","kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"724","ENSG00000130032","Male_Stomach",12.178975,"Male_Placenta",1.225417,9.93863721492357,"PRRG3","chrX","protein_coding","proline rich and Gla domain 3 [Source:HGNC Symbol;Acc:HGNC:30798]"
