"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"426","ENSG00000170791","Muscle",40.81678,"Placenta",12.52642,3.25845532881701,"CHCHD7","chr8","protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]"
"427","ENSG00000181195","Muscle",16.254702,"Placenta",0.4426565,36.7208026991584,"PENK","chr8","protein_coding","proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]"
"428","ENSG00000169122","Muscle",34.204868,"Placenta",3.545582,9.6471800680396,"FAM110B","chr8","protein_coding","family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]"
"429","ENSG00000253250","Muscle",20.123352,"Placenta",1.256439,16.0161790584342,"C8orf88","chr8","protein_coding","chromosome 8 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:44672]"
"430","ENSG00000164949","Muscle",12.159255,"Placenta",2.900131,4.19265715928005,"GEM","chr8","protein_coding","GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]"
"431","ENSG00000156509","Muscle",2.6368315,"Placenta",0.2712736,9.72019208651339,"FBXO43","chr8","protein_coding","F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521]"
"432","ENSG00000131773","Muscle",14.599107,"Placenta",2.182568,6.68895860289347,"KHDRBS3","chr8","protein_coding","KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]"
"433","ENSG00000107165","Muscle",1.33051698,"Placenta",0.05008637,26.5644521653296,"TYRP1","chr9","protein_coding","tyrosinase related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450]"
"434","ENSG00000235453","Muscle",13.105634,"Placenta",1.997276,6.56175410909659,"SMIM27","chr9","protein_coding","small integral membrane protein 27 [Source:HGNC Symbol;Acc:HGNC:31420]"
"435","ENSG00000159884","Muscle",20.49845,"Placenta",5.397449,3.79780336970298,"CCDC107","chr9","protein_coding","coiled-coil domain containing 107 [Source:HGNC Symbol;Acc:HGNC:28465]"
"436","ENSG00000137135","Muscle",3.802169,"Placenta",1.223477,3.1076750931975,"ARHGEF39","chr9","protein_coding","Rho guanine nucleotide exchange factor 39 [Source:HGNC Symbol;Acc:HGNC:25909]"
"437","ENSG00000169071","Muscle",28.30711,"Placenta",6.434642,4.39917403330286,"ROR2","chr9","protein_coding","receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]"
"438","ENSG00000136938","Muscle",149.31781,"Placenta",41.61484,3.58809045042586,"ANP32B","chr9","protein_coding","acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]"
"439","ENSG00000165152","Muscle",19.7906762,"Placenta",0.3135056,63.1270261201076,"TMEM246","chr9","protein_coding","post-GPI attachment to proteins GalNAc transferase 4 [Source:HGNC Symbol;Acc:HGNC:28180]"
"440","ENSG00000106853","Muscle",50.54397,"Placenta",6.334275,7.97944042530519,"PTGR1","chr9","protein_coding","prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]"
"441","ENSG00000167081","Muscle",29.815619,"Placenta",6.713715,4.44100159151826,"PBX3","chr9","protein_coding","PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]"
"442","ENSG00000136895","Muscle",24.990264,"Placenta",7.379919,3.38625180032464,"GARNL3","chr9","protein_coding","GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425]"
"443","ENSG00000169692","Muscle",25.90998,"Placenta",6.311259,4.10535837619721,"AGPAT2","chr9","protein_coding","1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]"
"444","ENSG00000077943","Muscle",36.2814123,"Placenta",0.8003927,45.3295142496927,"ITGA8","chr10","protein_coding","integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]"
"445","ENSG00000171224","Muscle",1.183721,"Placenta",0.34311,3.44997522660371,"FAM241B","chr10","protein_coding","family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]"
"446","ENSG00000172586","Muscle",40.3479,"Placenta",12.85188,3.13945508361423,"CHCHD1","chr10","protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]"
"447","ENSG00000184719","Muscle",4.48913,"Placenta",1.338439,3.35400417949567,"RNLS","chr10","protein_coding","renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]"
"448","ENSG00000108018","Muscle",12.77730834,"Placenta",0.03537842,361.161078985438,"SORCS1","chr10","protein_coding","sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:16697]"
"449","ENSG00000110786","Muscle",2.1334787,"Placenta",0.0329156,64.8166431722344,"PTPN5","chr11","protein_coding","protein tyrosine phosphatase non-receptor type 5 [Source:HGNC Symbol;Acc:HGNC:9657]"
"450","ENSG00000198168","Muscle",34.32126,"Placenta",10.10811,3.39541813454741,"SVIP","chr11","protein_coding","small VCP interacting protein [Source:HGNC Symbol;Acc:HGNC:25238]"
"451","ENSG00000109881","Muscle",54.155316,"Placenta",2.731688,19.8248540828967,"CCDC34","chr11","protein_coding","coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]"
"452","ENSG00000110492","Muscle",357.485767,"Placenta",9.216753,38.7865191787173,"MDK","chr11","protein_coding","midkine [Source:HGNC Symbol;Acc:HGNC:6972]"
"453","ENSG00000183134","Muscle",1.2123343,"Placenta",0.3050057,3.97479227437389,"PTGDR2","chr11","protein_coding","prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]"
"454","ENSG00000134825","Muscle",112.39881,"Placenta",15.91432,7.0627466332209,"TMEM258","chr11","protein_coding","transmembrane protein 258 [Source:HGNC Symbol;Acc:HGNC:1164]"
"455","ENSG00000168061","Muscle",7.988607,"Placenta",1.807599,4.41945752348834,"SAC3D1","chr11","protein_coding","SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]"
"456","ENSG00000149806","Muscle",266.97237,"Placenta",63.92981,4.17602320419848,"FAU","chr11","protein_coding","FAU ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597]"
"457","ENSG00000197345","Muscle",51.003732,"Placenta",8.834154,5.77347100808974,"MRPL21","chr11","protein_coding","mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]"
"458","ENSG00000137720","Muscle",15.826498,"Placenta",1.825126,8.67145501187315,"C11orf1","chr11","protein_coding","chromosome 11 open reading frame 1 [Source:HGNC Symbol;Acc:HGNC:1163]"
"459","ENSG00000064199","Muscle",6.934076,"Placenta",1.277297,5.42871078535376,"SPA17","chr11","protein_coding","sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]"
"460","ENSG00000010278","Muscle",57.78892,"Placenta",17.37104,3.32673921653511,"CD9","chr12","protein_coding","CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]"
"461","ENSG00000111404","Muscle",1.69674864,"Placenta",0.02050472,82.7491738487529,"RERGL","chr12","protein_coding","RERG like [Source:HGNC Symbol;Acc:HGNC:26213]"
"462","ENSG00000178449","Muscle",22.031197,"Placenta",6.014469,3.66303276315831,"COX14","chr12","protein_coding","cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]"
"463","ENSG00000118596","Muscle",26.896572,"Placenta",6.294724,4.27287550653531,"SLC16A7","chr12","protein_coding","solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]"
"464","ENSG00000187109","Muscle",545.2525,"Placenta",149.4863,3.64750816630019,"NAP1L1","chr12","protein_coding","nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]"
"465","ENSG00000139438","Muscle",3.9700471,"Placenta",0.5080547,7.81421193426613,"FAM222A","chr12","protein_coding","family with sequence similarity 222 member A [Source:HGNC Symbol;Acc:HGNC:25915]"
"466","ENSG00000122970","Muscle",24.90997,"Placenta",6.844728,3.63929289812539,"IFT81","chr12","protein_coding","intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]"
"467","ENSG00000111275","Muscle",30.966583,"Placenta",5.752924,5.3827554474907,"ALDH2","chr12","protein_coding","aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]"
"468","ENSG00000089220","Muscle",317.09,"Placenta",72.20164,4.39172849813384,"PEBP1","chr12","protein_coding","phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]"
"469","ENSG00000167272","Muscle",21.750685,"Placenta",4.632148,4.69559370728224,"POP5","chr12","protein_coding","POP5 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:17689]"
"470","ENSG00000130921","Muscle",34.23841,"Placenta",10.93894,3.1299568331118,"C12orf65","chr12","protein_coding","chromosome 12 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:26784]"
"471","ENSG00000102468","Muscle",2.56225763,"Placenta",0.08192164,31.2769328104271,"HTR2A","chr13","protein_coding","5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]"
"472","ENSG00000102543","Muscle",16.9209,"Placenta",3.562651,4.74952500258936,"CDADC1","chr13","protein_coding","cytidine and dCMP deaminase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20299]"
"473","ENSG00000186009","Muscle",0.07159207,"Placenta",0.004094174,17.4863281335869,"ATP4B","chr13","protein_coding","ATPase H+/K+ transporting subunit beta [Source:HGNC Symbol;Acc:HGNC:820]"
"474","ENSG00000214274","Muscle",2.5636424,"Placenta",0.7172867,3.57408327799749,"ANG","chr14","protein_coding","angiogenin [Source:HGNC Symbol;Acc:HGNC:483]"
"475","ENSG00000172590","Muscle",41.19044,"Placenta",10.95935,3.75847472705954,"MRPL52","chr14","protein_coding","mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]"
"476","ENSG00000213741","Muscle",366.3499,"Placenta",87.9177,4.16696410392902,"RPS29","chr14","protein_coding","ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]"
"477","ENSG00000100505","Muscle",2.8324493,"Placenta",0.9231942,3.06809693995045,"TRIM9","chr14","protein_coding","tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]"
"478","ENSG00000119632","Muscle",14.2376379,"Placenta",0.5399093,26.3704253658902,"IFI27L2","chr14","protein_coding","interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]"
"479","ENSG00000036530","Muscle",3.59676,"Placenta",0.52544,6.84523447015834,"CYP46A1","chr14","protein_coding","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]"
"480","ENSG00000184986","Muscle",2.3568886,"Placenta",0.2689865,8.76210739200666,"TMEM121","chr14","protein_coding","transmembrane protein 121 [Source:HGNC Symbol;Acc:HGNC:20511]"
"481","ENSG00000186073","Muscle",25.373607,"Placenta",7.429963,3.41503813679826,"C15orf41","chr15","protein_coding","CDAN1 interacting nuclease 1 [Source:HGNC Symbol;Acc:HGNC:26929]"
"482","ENSG00000140319","Muscle",391.15591,"Placenta",62.43672,6.26483758275579,"SRP14","chr15","protein_coding","signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]"
"483","ENSG00000140323","Muscle",1.9312044,"Placenta",0.5908087,3.26874739657693,"DISP2","chr15","protein_coding","dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]"
"484","ENSG00000104147","Muscle",5.955991,"Placenta",1.041012,5.7213471122331,"OIP5","chr15","protein_coding","Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300]"
"485","ENSG00000140263","Muscle",11.745525,"Placenta",1.287748,9.1209809683261,"SORD","chr15","protein_coding","sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]"
"486","ENSG00000104177","Muscle",17.380596,"Placenta",5.708167,3.04486466496162,"MYEF2","chr15","protein_coding","myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]"
"487","ENSG00000189227","Muscle",15.619343,"Placenta",2.397819,6.51397916189671,"C15orf61","chr15","protein_coding","chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]"
"488","ENSG00000137821","Muscle",13.706491,"Placenta",2.967486,4.61888986165394,"LRRC49","chr15","protein_coding","leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]"
"489","ENSG00000129028","Muscle",3.488015,"Placenta",0.8427728,4.13873703565184,"THAP10","chr15","protein_coding","THAP domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23193]"
"490","ENSG00000205363","Muscle",3.4108832,"Placenta",0.3243982,10.5144948399837,"INSYN1","chr15","protein_coding","inhibitory synaptic factor 1 [Source:HGNC Symbol;Acc:HGNC:33753]"
"491","ENSG00000259417","Muscle",1.43234643,"Placenta",0.04664174,30.7095410677217,"CTXND1","chr15","protein_coding","cortexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:50507]"
"492","ENSG00000166503","Muscle",69.95454,"Placenta",19.65868,3.55845560332637,"HDGFL3","chr15","protein_coding","HDGF like 3 [Source:HGNC Symbol;Acc:HGNC:24937]"
"493","ENSG00000130656","Muscle",10.24299634,"Placenta",0.08072116,126.893572143909,"HBZ","chr16","protein_coding","hemoglobin subunit zeta [Source:HGNC Symbol;Acc:HGNC:4835]"
"494","ENSG00000206177","Muscle",14.582355,"Placenta",1.882695,7.74546859687841,"HBM","chr16","protein_coding","hemoglobin subunit mu [Source:HGNC Symbol;Acc:HGNC:4826]"
"495","ENSG00000206172","Muscle",412.88435,"Placenta",51.94518,7.94846316828626,"HBA1","chr16","protein_coding","hemoglobin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]"
"496","ENSG00000103202","Muscle",55.12075,"Placenta",8.451004,6.52239071239346,"NME4","chr16","protein_coding","NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]"
"497","ENSG00000130731","Muscle",18.935832,"Placenta",6.146329,3.0808360567747,"METTL26","chr16","protein_coding","methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]"
"498","ENSG00000179958","Muscle",15.909066,"Placenta",4.420312,3.59908214623764,"DCTPP1","chr16","protein_coding","dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]"
"499","ENSG00000169715","Muscle",22.042247,"Placenta",3.034563,7.26373023067901,"MT1E","chr16","protein_coding","metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]"
"500","ENSG00000154118","Muscle",1.349032,"Placenta",0.206213,6.54193479557545,"JPH3","chr16","protein_coding","junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]"
"501","ENSG00000167513","Muscle",10.616485,"Placenta",2.794873,3.79855721530102,"CDT1","chr16","protein_coding","chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]"
"502","ENSG00000127774","Muscle",17.254273,"Placenta",5.146188,3.35282601412929,"EMC6","chr17","protein_coding","ER membrane protein complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28430]"
"503","ENSG00000006047","Muscle",1.1333955,"Placenta",0.2894164,3.91614124147768,"YBX2","chr17","protein_coding","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"504","ENSG00000170315","Muscle",1198.7973,"Placenta",269.1024,4.45479973422757,"UBB","chr17","protein_coding","ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]"
"505","ENSG00000108641","Muscle",8.116248,"Placenta",2.414323,3.36170760913101,"B9D1","chr17","protein_coding","B9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24123]"
"506","ENSG00000166482","Muscle",159.69557,"Placenta",13.73947,11.6231244727781,"MFAP4","chr17","protein_coding","microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]"
"507","ENSG00000006042","Muscle",81.931878,"Placenta",5.672999,14.4424277176851,"TMEM98","chr17","protein_coding","transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"508","ENSG00000263874","Muscle",2.969139,"Placenta",0.913933,3.248749087734,"LINC00672","chr17","protein_coding","long intergenic non-protein coding RNA 672 [Source:HGNC Symbol;Acc:HGNC:44353]"
"509","ENSG00000108309","Muscle",3.948265,"Placenta",1.055112,3.74203402103284,"RUNDC3A","chr17","protein_coding","RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984]"
"510","ENSG00000131094","Muscle",2.7712407,"Placenta",0.0318973,86.8801027046176,"C1QL1","chr17","protein_coding","complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]"
"511","ENSG00000239672","Muscle",20.557921,"Placenta",2.891676,7.10934454620781,"NME1","chr17","protein_coding","NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]"
"512","ENSG00000180616","Muscle",2.913737,"Placenta",0.426709,6.82839358907358,"SSTR2","chr17","protein_coding","somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]"
"513","ENSG00000170412","Muscle",20.378908,"Placenta",4.934374,4.12998852539349,"GPRC5C","chr17","protein_coding","G protein-coupled receptor class C group 5 member C [Source:HGNC Symbol;Acc:HGNC:13309]"
"514","ENSG00000181038","Muscle",17.940455,"Placenta",5.836519,3.07382791009504,"METTL23","chr17","protein_coding","methyltransferase like 23 [Source:HGNC Symbol;Acc:HGNC:26988]"
"515","ENSG00000078687","Muscle",45.01552,"Placenta",12.30703,3.65770783040262,"TNRC6C","chr17","protein_coding","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]"
"516","ENSG00000080986","Muscle",26.713305,"Placenta",8.303259,3.21720724356545,"NDC80","chr18","protein_coding","NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]"
"517","ENSG00000115257","Muscle",1.7969243,"Placenta",0.3875593,4.63651446372207,"PCSK4","chr19","protein_coding","proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:HGNC:8746]"
"518","ENSG00000171119","Muscle",1.66911722,"Placenta",0.09712587,17.1850941463896,"NRTN","chr19","protein_coding","neurturin [Source:HGNC Symbol;Acc:HGNC:8007]"
"519","ENSG00000125652","Muscle",42.802978,"Placenta",6.639322,6.44688990833703,"ALKBH7","chr19","protein_coding","alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]"
"520","ENSG00000198258","Muscle",127.73268,"Placenta",31.20632,4.09316702514106,"UBL5","chr19","protein_coding","ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]"
"521","ENSG00000161888","Muscle",17.577924,"Placenta",3.909774,4.49589260146494,"SPC24","chr19","protein_coding","SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]"
"522","ENSG00000105610","Muscle",1.9868379,"Placenta",0.5108458,3.88931043379431,"KLF1","chr19","protein_coding","Kruppel like factor 1 [Source:HGNC Symbol;Acc:HGNC:6345]"
"523","ENSG00000064545","Muscle",13.404528,"Placenta",3.190463,4.20143659399905,"TMEM161A","chr19","protein_coding","transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]"
"524","ENSG00000130881","Muscle",21.193694,"Placenta",4.012006,5.2825678725306,"LRP3","chr19","protein_coding","LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]"
"525","ENSG00000161249","Muscle",12.3577109,"Placenta",0.8071052,15.311152622979,"DMKN","chr19","protein_coding","dermokine [Source:HGNC Symbol;Acc:HGNC:25063]"
"526","ENSG00000167641","Muscle",14.520485,"Placenta",4.789673,3.0316234532086,"PPP1R14A","chr19","protein_coding","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]"
"527","ENSG00000176401","Muscle",3.565859,"Placenta",1.026629,3.47336671767503,"EID2B","chr19","protein_coding","EP300 interacting inhibitor of differentiation 2B [Source:HGNC Symbol;Acc:HGNC:26796]"
"528","ENSG00000128000","Muscle",1.776996,"Placenta",0.572217,3.10545824398786,"ZNF780B","chr19","protein_coding","zinc finger protein 780B [Source:HGNC Symbol;Acc:HGNC:33109]"
"529","ENSG00000090006","Muscle",175.57192,"Placenta",25.27735,6.94581987431436,"LTBP4","chr19","protein_coding","latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]"
"530","ENSG00000283632","Muscle",2.129862,"Placenta",0.3112225,6.84353477014033,"EXOC3L2","chr19","protein_coding","exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]"
"531","ENSG00000197380","Muscle",31.6923669,"Placenta",0.7545255,42.0030428395064,"DACT3","chr19","protein_coding","dishevelled binding antagonist of beta catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]"
